post_shortcode,commenter_username,comment_text,comment_likes 
DH8oOZEMz6w,carlon.govender1,THIS IS PEAK ALREADY,0
DH8oOZEMz6w,brentanthony_,In love with everything loving that all of my switch games are gonna get graphically upgraded and that GAMECUBE announcement was amazing!! Just hoping for some more vibrant colors before release date since I’m not a fan of the all black design.,0
DH8oOZEMz6w,suga_persona5,"Wait, Yakuza 0 is going to be on the SYSTEM?!",0
DH8oOZEMz6w,the_music_junkie,It’s like going from PS5 to PS5 Pro:face_with_tears_of_joy::clown_face:,0
DH8oOZEMz6w,thedomdomstyle,How much RAM does this console have? Will it be strong enough to run the 60-120fps I’m 4k/1080 res consistently?,0
DH8oOZEMz6w,azuresfox,Paying almost $500 for a console with power equivalent to a ps4 in 2025 is wild.,0
DH8oOZEMz6w,jake_m_smith_101010,Dose the camera mean live streaming,0
DH8oOZEMz6w,garylangford1,Please explain the prices.,0
DH8oOZEMz6w,_josedee,Can you please remake Conkers Bad Fur Day for the Switch or Xbox?!? :loudly_crying_face:,0
DH8oOZEMz6w,kim_94230,Piracy is going to go crazy with this prizes :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,jedbarrett_,awful,0
DH8oOZEMz6w,itswilly056,@sil.2805,0
DH8oOZEMz6w,robbie_rowe86,Looks like I’ll be saving up for Switch 2 for awhile wow :face_with_open_mouth:,0
DH8oOZEMz6w,_._kenz_h_._,The joy-cons will probably have stick drift built right into them this time around :face_with_tears_of_joy:,0
DH8oOZEMz6w,rn11r1i,:smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,mosier100,What was the point of the OLED I’m actually kinda pressed I bought one:loudly_crying_face::loudly_crying_face:,0
DH8oOZEMz6w,mlod1997,80 bucks a game Jesus christ,284
DH8oOZEMz6w,ghoulliz.rl,Bout dang time Nintendo took you 8 years,0
DH8oOZEMz6w,jakemathesonn,"This is incredibly impressive. 30 fps to 120 fps, what on earth are you guys complaint about.",0
DH8oOZEMz6w,rexterdiggs,"“Now you can bundle two extra controllers with your switch 2 for an extra 70 dollars! So that when your current ones stop working in a month, you’ll have another pair on hand!”",0
DH8oOZEMz6w,elena5lc,$90 for the physical version :clown_face:,0
DH8oOZEMz6w,gapa8824,Perdieron la cabeza con el precio:crying_face:,0
DH8oOZEMz6w,anakinandhisangel,Yay!!! :party_popper:,9
DH8oOZEMz6w,mister_sc,Got my console preordered :smiling_face_with_sunglasses:,0
DH8oOZEMz6w,sepidar_____ss___,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,herr_eekhoorn,"So, Kids are not the opportunitys?",0
DH8oOZEMz6w,wepoliticing,Nintendo took a honey pack before the presentation,0
DH8oOZEMz6w,foreignprince,"BTW price in Japan 49,980 yen which is about US$335. Now you know that tarrifs make prices go UP",0
DH8oOZEMz6w,mclillons,"Lol, this piece of plastic can die on a shelf. :face_with_tears_of_joy:",0
DH8oOZEMz6w,hhahahamza,OLED is clear,0
DH8oOZEMz6w,thepachi17,Krusty crab 2 ahhh console :broken_heart::wilted_flower:,21
DH8oOZEMz6w,_acefighter_,Am I still able to play the new games on my regular switch?,0
DH8oOZEMz6w,dominick__brown,Really sad that all these complaints about the pricing won’t do anything because companies only listen to people’s wallets and rich people are still gonna buy these games up like hot cakes and then boom we’re stuck with nothing,27
DH8oOZEMz6w,https_.bs,but can it run Fortnite?,0
DH8oOZEMz6w,jasonngng95,Themes plssss,3
DH8oOZEMz6w,santia_san,La quiero.,0
DH8oOZEMz6w,adventures_with_smoore,Great… exclusive Switch 2 games on a console that I already have. :loudly_crying_face:,0
DH8oOZEMz6w,akr_fr_,Fkin 120 fps,0
DH8oOZEMz6w,em10_46,"The prices are just INSANE! Listen to me, 400$ for the console, keep 60 for the games, maximum 70. That way your gonna sell",0
DH8oOZEMz6w,italian.twunk,"The $500 bundle comes with the Mario Kart game so there's rlly no worry about spending $80 for the game when you can get the bundle but yes it's more than ppl expected, but I guessed that bcuz the new iPhone was $600 instead of $500. It's not even just the tariffs it's inflation prep too. I want one tho :alien_monster:",0
DH8oOZEMz6w,rescue_ranger401,"It was a good ride, but you guys finally priced me out. :waving_hand:",0
DH8oOZEMz6w,woodwalker5232,"My god uall they added a shit ton of new features and uall still complaining, istg they should give you a rock and let you complain to the wall",0
DH8oOZEMz6w,roxeestar,"For the Nintendo account email ordering what if you’re the member of a Nintendo Online family, but not the purchaser?",0
DH8oOZEMz6w,nezfpv,Im excited!! :grinning_face_with_big_eyes:,0
DH8oOZEMz6w,_jesusmark,LCD? :upside-down_face:,0
DH8oOZEMz6w,jxniel_58,Para cuando los 60hz?,0
DH8oOZEMz6w,l3chuckk,No oled Screen and i Don't like the magnétic joycons. The other things are good.,0
DH8oOZEMz6w,hkaporal,449$ :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,siiiickbrainn,80$ for a game is insane,0
DH8oOZEMz6w,elusiveonly,How long before the magnet is finicky on the controller’s? :thinking_face:,0
DH8oOZEMz6w,davs12z,:fire::fire:Omg,0
DH8oOZEMz6w,amigofiel89,120fps??? I don't believe you nintendo,0
DH8oOZEMz6w,casmo_animation,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,nai_bucio,:clapping_hands::clapping_hands::clapping_hands::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,x.jackkyy,Soo is it still the same as oled switch? :woman_shrugging_medium-light_skin_tone:,0
DH8oOZEMz6w,brutetriss,"Why so much money for ps4 hardware, which came out like 12 years ago",0
DH8oOZEMz6w,imsugarfreesophie,"But, did you fix the joycon drift???",0
DH8oOZEMz6w,francampos91,Traiganla a argentina en la fecha de lanzamiento,0
DH8oOZEMz6w,hyb1223,I feel like its just a switch pro. Not a switch 2. Its the same shit.,0
DH8oOZEMz6w,_hope.mander,it’s like Apple releasing a new phone,0
DH8oOZEMz6w,kelpgore,Nice Try Diddy!,0
DH8oOZEMz6w,reysdesk,Buy Steamdeck and emulate :face_blowing_a_kiss:,0
DH8oOZEMz6w,incaboi,FURUKAWA’S DESPERATE RAT ATTEMPT TO COMPETE WITH THE STEAM DECK AND CHARGE  PEOPLE 80$ GAMES FOR AN UPGRADE VERSION OF A CONSOLE WHERE THEY COULD BE LOWERING THE PRICES FOR THE PEOPLE LOL. And then we have the cherry on top of Sakurai creating a new smash bros game where he tries to also scam the players and not listen to any suggestions. Cause all they care about is money,0
DH8oOZEMz6w,ger_182_,Achievements!!!!!!!:folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone:,0
DH8oOZEMz6w,robertojeda,One word…. LAME!!!,0
DH8oOZEMz6w,ahmeds_medals,It’s 450 $ I saw it,0
DH8oOZEMz6w,supremexreem,are the sticks gonna drift tho?,0
DH8oOZEMz6w,ajmoringlane,WE ARE SO BACK,0
DH8oOZEMz6w,mcbaikster,Still haven’t caught up to other competitors in the slightest but not a bad job Arasaka- I mean Nintendo,0
DH8oOZEMz6w,hurricane.mads,please i need nintendogs for this to be justified,0
DH8oOZEMz6w,diogoowiller,Mário Galaxy 3,0
DH8oOZEMz6w,rollarach,ON MY BDAYYYYY PURRRR,0
DH8oOZEMz6w,jayycampuzano,CAN’T WAIT!!! :raising_hands_medium-light_skin_tone:,0
DH8oOZEMz6w,gi_attardo,Nintendo could cure cancer and Nintendo fans would still find a way to be pissed,0
DH8oOZEMz6w,josephgalaxynova,Dk game i said let them cook:fire::fire:,0
DH8oOZEMz6w,sketchy.rhino,Gonna wait for the oled version cause ain't no way I switching back to lcd,0
DH8oOZEMz6w,the_book_of_saga,$80 Games :pleading_face::pleading_face::pleading_face:,0
DH8oOZEMz6w,jayteedubbs96,,0
DH8oOZEMz6w,officiallyguest1,Finally a bigger stand,0
DH8oOZEMz6w,colocho.hel369,I didn't like how while playing on a TV screen it charges the switch too while using it which damages the battery capacity,0
DH8oOZEMz6w,f_u_7_z_y,"$80 for a fkn Digital Game :loudly_crying_face: greedy company :loudly_crying_face: it’s pathetic asf of people think it’s okay, only ppl failing for this shi is the stupid people with money :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",1
DH8oOZEMz6w,jayde_cobos,Bring back the Nintendo DS :face_holding_back_tears: @nintendoamerica,0
DH8oOZEMz6w,aski_pixel,This comments section is wild,0
DH8oOZEMz6w,xtremetheplayer,Llamen una ambulancia… no estoy soportando :weary_face::yellow_heart::fire::ambulance:,1
DH8oOZEMz6w,ksantos89,I’ll stay with the switch lite…not in a rush to buy the switch 2,0
DH8oOZEMz6w,dnlitogz,Could be it have been better with OLED?,0
DH8oOZEMz6w,l.david.92,Best direct ever! :raising_hands::red_heart:,0
DH8oOZEMz6w,yan_model,I wish they would make new good games if they're asking for $90 for a game,0
DH8oOZEMz6w,satanhatesheinzbeans,Wow so new and different,1
DH8oOZEMz6w,borosmajorp,"3ds, ds port? Sorry but with out this i don't want to buy switch 2. And this is my answer to the current nintendo direct: :middle_finger:",0
DH8oOZEMz6w,edwinoviolino,@lilia.ana,1
DH8oOZEMz6w,elis_clay_creations,"80 dollars is horrible, plus charging to upgrade games you already own is horrible... Was excited but ngl this doesn't make me too excited anymore",2
DH8oOZEMz6w,zackpatman,Your plans for pre-orders are going to hurt fans who don't have the disposable income for a subscription service but who still love gaming and want to buy the next gen console.,0
DH8oOZEMz6w,sithu_place,Where did you guys see the game price?,1
DH8oOZEMz6w,artbyterrancejones,I'm so excited for this Nintendo Switch 2 console! That is awesome! :red_heart:,1
DH8oOZEMz6w,cristy_playstation_switch_gmr,:clapping_hands_light_skin_tone::fire:,0
DH8oOZEMz6w,cruz_m4te,antes y antes,0
DH8oOZEMz6w,payton_dixson,What's the USB camera for??,0
DH8oOZEMz6w,cale_lidl,june 5,0
DH8oOZEMz6w,faith__arar,I think this console is going to flop after seeing the direct... I was so hyped but now.. :pensive_face::pensive_face:,0
DH8oOZEMz6w,beastej_,,0
DH8oOZEMz6w,yariel_actor_fan,LET’S RISE UP MY SWITCHERS!!!!,0
DH8oOZEMz6w,802pabloandfreddie,Nah,0
DH8oOZEMz6w,lollyramoss,Is that going to be better than the OLED??? :thinking_face:,0
DH8oOZEMz6w,_bntors_,Holy shit that’s earlier than expected,1
DH8oOZEMz6w,itsdaman_darin,"Cool! BUT WHERE'S MARIO GALAXY 3, NINTENDO!?",0
DH8oOZEMz6w,nueltico,Will there be an achievement trophy?,0
DH8oOZEMz6w,b1mko,70-90 dollars for games you can’t even play on switch 1 is insane,0
DH8oOZEMz6w,richard__liang,Is there something I'm missing? People complaining about game prices but most non indie games on steam are also around 90 bucks these days...,0
DH8oOZEMz6w,2k05.adrian,honestly they need a game pass like system for modern games because $80 per game is absurd,0
DH8oOZEMz6w,danigit,Can you play Mario Kart Wii on the Switch 2???,0
DH8oOZEMz6w,caitthew,and this is better than my switch oled how,0
DH8oOZEMz6w,_wrzero_,Que fue ese juego de la mitad,0
DH8oOZEMz6w,freeronin25,80 dollars for a digital game nah I’m good Steam here I come :clown_face:,0
DH8oOZEMz6w,cmanuelt,Donkey kong :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,beezoelite,An LCD display really?,0
DH8oOZEMz6w,spiritual_dreams1,Will the switch physical games fit inside the switch 2 ?,0
DH8oOZEMz6w,oliverkse94,Not even 4k :rolling_on_the_floor_laughing:,0
DH8oOZEMz6w,sung_jinwoo_20032024,Absolute hype can't wait to pre order and hopefully secure my console,0
DH8oOZEMz6w,thecarlostrada,Nice trice super diddy. :loudly_crying_face:,0
DH8oOZEMz6w,huseyinedee,When he said LCD my happiness turned into sadness.,1
DH8oOZEMz6w,giodude219_,Please allow a rule where a person  can only buy 2 at max. These scalpers are ridiculously annoying.,1
DH8oOZEMz6w,idk.rkl,Careros,0
DH8oOZEMz6w,boomboomshaketheroom1,"80 DOLLAR GAMES!? Have you lost your mind Nintendo? This and the nerve to also charge me for ""upscaled games"" you simply adjusted a few settings for knowing full well that should just come as an automatic when buying a newer console? Xbox and PS5 practically gives you this mostly automatically for free. Iwata's whole philosophy was about making games and consoles accessible to the masses and you're going against that. First console he's not here, and you're already messing it up. The younger generations are already heavily focused on FREE newer games on mobile and you're going to build the barrier EVEN HIGHER for them? Do you not want the company to exist in the future? You know your biggest demographics are younger people. Iwata wouldn't have done this...",0
DH8oOZEMz6w,christnai_,80 dollars y'all have actually lost your mind,0
DH8oOZEMz6w,don.the.melv,Add spotify to switch!!,0
DH8oOZEMz6w,androphile_228,"None of the accessories are compatible, the joycons are $90, the pro controller is $80, the new games are like $80-90 now and a lot of the old games might not even work despite being called “backwards compatible”, they’re STILL using an LCD display, and now the new games aren’t even games. They’re glorified promo codes that require the internet to download the game. Bunch a bull",1
DH8oOZEMz6w,noestastic_101,Why are the controllers 10 dollars more but the games are 20 dollars more expensive???,0
DH8oOZEMz6w,naughtynath,u all really think we can afford this?:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: i will be emulating every game thanks,0
DH8oOZEMz6w,kemperhammond,Why not a better d-pad would be easy to change,0
DH8oOZEMz6w,baggy_game,Bello tutto:thinking_face:Ma con i prezzi non ci siamo:thumbs_down:,0
DH8oOZEMz6w,saados_,Is it possible to buy it without the dock?,0
DH8oOZEMz6w,thechugamud,Please have dual screens,0
DH8oOZEMz6w,gibbyx21,:goat::goat::goat::goat::goat:,0
DH8oOZEMz6w,teria.27,PC propaganda,1
DH8oOZEMz6w,plastekpet,???,0
DH8oOZEMz6w,iwasinabox,Na,0
DH8oOZEMz6w,rolandocr753,If it has the same manu as the old Nintendo It sucks,0
DH8oOZEMz6w,ange.heart.99,Yes perfection I want it now yes please,0
DH8oOZEMz6w,malek__xs,Did I just see a nintendo switch like voice chat party?,0
DH8oOZEMz6w,a.diallo404,Reduce the damn prices dawg,0
DH8oOZEMz6w,jaque_frost,Switch 2 feels like a really poorly done april fools joke,0
DH8oOZEMz6w,_.niaisheavenly._,I hope this will also soon come in different colors!,0
DH8oOZEMz6w,pwvovt,"My disappointment is immeasurable, and my day is ruined.",112
DH8oOZEMz6w,rubztergram,I want it in other colours :(,1
DH8oOZEMz6w,worldofblond,Animal Crossing WHERE :smiling_face_with_tear:,6
DH8oOZEMz6w,qveenleen,Yall got me with the Kirby air ride :loudly_crying_face::loudly_crying_face:,11
DH8oOZEMz6w,go.go.mez,Will there be a light ones??? :grinning_face_with_sweat:,0
DH8oOZEMz6w,th1nktravis,Bro yous couldn't even put a terabyte on the system in 2025. Yeah it's for 8 times the space because the first switch had none ! We all had to buy sd cards !,0
DH8oOZEMz6w,manutenspeed,"89,99€ for Mario Kart is CRIMINAL",0
DH8oOZEMz6w,twizted2.0,That DK goes hard! :clapping_hands::fire:,0
DH8oOZEMz6w,tom7_x,It's 429 in UK for bundle 395 without so not too bad but still pricey then original,0
DH8oOZEMz6w,birt2056,Almost if not the same price as an Xbox Series X… that’s the one thing steering me away from buying the Switch 2.,1
DH8oOZEMz6w,mesthertr_,:fire:,0
DH8oOZEMz6w,jawnkowski,"$449? Oh sweet sweet Nintendo. You forgot about the scalpers lol $800 by December 2025, I’m calling it now.",449
DH8oOZEMz6w,kowalski_kunst,"Das war die beste Nintendo Direct, die ich je gesehen habe! Danke, Nintendo! :red_heart:",0
DH8oOZEMz6w,jakebaumeister03,New Mario Kart looks incredible plus 4K! Okay they justified the upgrade now. Espically with that voice chat. Nintendo seems to have pulled something really special here.,0
DH8oOZEMz6w,nupealejandro,Don’t seem much diff,0
DH8oOZEMz6w,josue_duque,Necesito.,0
DH8oOZEMz6w,d_wagner3z,"but this looks like the same, what is new here??",42
DH8oOZEMz6w,arosemenarogel,LETS GOOOOO :fire:,0
DH8oOZEMz6w,thefredinator,maybe yall should switch 2 a better pricing system cuz $80 for games is insane,5462
DH8oOZEMz6w,rubyyy.0m,"PLEASE tell me the new switch will finally be able to run Genshin… 
I’m tired of playing on my IPad",0
DH8oOZEMz6w,calvinshayne,,0
DH8oOZEMz6w,_jermiahfnlr_,120 fps all I needed to know,0
DH8oOZEMz6w,munkymunchr,Best console of the decade :mending_heart:,0
DH8oOZEMz6w,salsabungainsani,Harganya manaaaa,0
DH8oOZEMz6w,italvibesglass,Wow exactly what the regular Nintendo switch should have been after testing it and removing all the crappy flaws.,1
DH8oOZEMz6w,rizkynbintang,:fire::fire::fire:,0
DH8oOZEMz6w,bpeds,"does the new price include our breathtaking, wonderful economy boosting tariffs?",0
DH8oOZEMz6w,zeldasarmy,Who remembers 2 days ago when all your favorite gaming influencers told you about the 3 phase game launch of only 1st party games launching on day 1 :face_with_tears_of_joy: don't people feel silly spreading every piece of clickbait they hear.,8
DH8oOZEMz6w,zachmccoy1996,So where's Nintendo Switch 3??,8
DH8oOZEMz6w,mike_penn10,where’s my windwaker HD?!!!,0
DH8oOZEMz6w,n_spired,YESSSS THERE’S MY BOY DRY BONES I WAS LOOKING EVERYWHERE FOR HIM IN THE MARIO KART TRAILER BUT HE WAS NOWHERE TO BE SEEN BUT HERE HE IS FINALLY YESSSSSSSSS,50
DH8oOZEMz6w,nandoplss,INSANE BUT WHERE’S THE PRICE???? I LOVE U NINTENDO,0
DH8oOZEMz6w,ashtonfasho,Finally :fire::fire::fire::fire:,0
DH8oOZEMz6w,toptyr_cosplay,How are you going to combat scalpers?,2
DH8oOZEMz6w,likeatotopo,,1887
DH8oOZEMz6w,keirmenzies,Nintendogs please! It’s such a popular IP that needs to be brought back,0
DH8oOZEMz6w,jr.fierro_,Why not OLED :crying_face:,0
DH8oOZEMz6w,riv.butler,Why are the miis still banished to the settings did they not learn?,0
DH8oOZEMz6w,muhnamesjefff,Can you download discord on it,3
DH8oOZEMz6w,tatergaming_,The tariffs are gonna make it hella expensive :broken_heart::broken_heart:,0
DH8oOZEMz6w,skreind,APRESENTAÇÃO LINDA DEMAIS.,0
DH8oOZEMz6w,wlad_fernandz,"For the love of god, Twilight Princess and Wind Waker HD? :crying_face:",46
DH8oOZEMz6w,bassiana__,,0
DH8oOZEMz6w,kittaxat,"Let me see if I understand correctly, the games can be played at 120 fps/Full HD or 60 fps/4K if I understand correctly (The fps depend on the game) but if I want to notice the HDR and play them with a graphical improvement (Which are not many) should I buy specific versions like the Botw Switch 2 Edition?",6
DH8oOZEMz6w,thep00pthattookapee,Looks decent but a bit pricey. I’ll need a new Zelda for convincing me to buy. Dk and metroid look really nice though.,0
DH8oOZEMz6w,sithlordsensei,"Cool, but not having OLED straight out the gate is criminal",0
DH8oOZEMz6w,sedatilhan,:fire::fire::fire::fire:,0
DH8oOZEMz6w,hao__ikun,,0
DH8oOZEMz6w,hao__ikun,,0
DH8oOZEMz6w,davidpresspass,Sigh who needs to pay rent anyway,0
DH8oOZEMz6w,cnnnny,If i already bought Kirby on the switch 1 do i ger the switch 2 version for free?,0
DH8oOZEMz6w,mel_begossi,IS THAT DISCORD OVER THERE?,0
DH8oOZEMz6w,bx.brian21,As a mouse? :skull::skull:,0
DH8oOZEMz6w,minson56,When is OLED coming?,0
DH8oOZEMz6w,tylerdaniel2001,Its $450 stand alone and $500 with Mario Kart,0
DH8oOZEMz6w,skyler.koontz,"Mario Kart being $80 is ridiculous. Not to mention, a limited release through Fall this year???? Really???",0
DH8oOZEMz6w,lolocuts97,But did yall fix joy con drift? @nintendoamerica,0
DH8oOZEMz6w,treyvon929,"Guess I'm to be broke this year, LOL",0
DH8oOZEMz6w,ra.quintero,so an switch oled screen for 100$ more got it,0
DH8oOZEMz6w,guywithareallycoolusername,Discord for switch 2 is insane,0
DH8oOZEMz6w,chupisdp,Let’s get a new Star Fox! :raising_hands:,0
DH8oOZEMz6w,mrtz.obm,3D Donkey Kong :fire::fire::fire::fire:,0
DH8oOZEMz6w,allen_sahu_,Gaming means @nintendoamerica,0
DH8oOZEMz6w,jl.chora,Miss you Iwata,0
DH8oOZEMz6w,nicholas.zeller.9,Yeah but did you fix the dift issue with the joy sticks,1
DH8oOZEMz6w,starmangabe,The screen is not OLED?,2
DH8oOZEMz6w,crz.blades_,Cant wait to play BOTW on this,1
DH8oOZEMz6w,ddaniel__lpz,80$ for each game btw. Greedytendo,160
DH8oOZEMz6w,feelschillman,They're probably using ryzen z1 extreme chip. hx 370 chip is unreasonable for a sub $500 handheld,0
DH8oOZEMz6w,rocco_pantaleo1,Will I be able to use my switch pro controllers?,0
DH8oOZEMz6w,bklyn_1734,"All gamers who watched Nintendo direct and saw the Just Dance trailer, have to stop being a mean person to Ubisoft.",0
DH8oOZEMz6w,alxx.nxcole,BOMBOCLAYYTT,7
DH8oOZEMz6w,analog.momooo,"$450 standard $500 MK World bundle. How in 2008 could the DSi have a built in camera but in 2025 the Switch 2 can’t I don’t know. I was really hoping the next Switch would have that and the construction quality of the OLED given how successful the 1 did. The lack of original titles and is disappointing besides MK only Deltarune 3+4, Borderlands 4, Hyrule Warriors and a few others look worth it. They had 8 years for this and sold at millions of units. You have to upgrade your Switch 1 library by purchasing a digital upgrade. The console is 1080p 120FPS handled, dock mode 4K HDR 120FPS. The joy cons now both can function as a mouse and only ome game cartridge is needed to “stream” the game for@friends to use as well. No interal SD cards anymore which is the biggest shame here. Hopefully that changes before launch or we get an accessory through Type-C. Built in surround sound handheld and the same thickness but a larger screen. Sorry for the rant but hope this sums up most things new. I personally think just the fact our Switch 1 library won’t be directly backward compatible from launch day is all that sucks. The external camera will age to consumers like the Kinect and is literally what Xbox did for the predecessor of the Kinect (Xbox Vision). So close yet so far! They definitely left room for an OLED model :face_with_tears_of_joy:",0
DH8oOZEMz6w,notyourvecino.r,Definite get for this year.,0
DH8oOZEMz6w,retrofuture90s,,13
DH8oOZEMz6w,isaacdez0000,Camera for what? Interesting,0
DH8oOZEMz6w,labiasparadise,FOUR SECOND SILKSONG CLIP TEAM CHERRY YOURE TERRIBLEEEEEEEEEEEEEEE,0
DH8oOZEMz6w,dixie.boye,That was DEFINITELY a crab on the bike by dry bones?!?! And they finally brought different skins to the characters… I’m listening :eyes:,1
DH8oOZEMz6w,denisgrunge,where is the information about the filling and parameters? :beaming_face_with_smiling_eyes:,0
DH8oOZEMz6w,tha_big_kahunaa,4K 60fps? And handheld 1080p 120 fps? Glad to see you guys are keeping up with hardware,0
DH8oOZEMz6w,vr.nica,Price in latam countries?,0
DH8oOZEMz6w,mike__afton_,0/20,2
DH8oOZEMz6w,greta_albano,:confused_face:,2
DH8oOZEMz6w,gibson_hale1,I fear they are fumbling,84
DH8oOZEMz6w,snowxx85,Who’s ready to upgrade to switch 2 :fire:,0
DH8oOZEMz6w,sa.ix.a,"SWITCH 2 COOKED, 1000/10:fire::fire:",0
DH8oOZEMz6w,xxfenrir96xx,No oled screen?,0
DH8oOZEMz6w,david27angel,Precio $$$,0
DH8oOZEMz6w,comehangvb,Where is the new smash,0
DH8oOZEMz6w,panzerkunst_ink,Take my money take my soul,0
DH8oOZEMz6w,jxnd77,Price $449 base console. $499 with MarioKart World bundle,0
DH8oOZEMz6w,jupeydupe,Mouse joycons is CRAZY i can't wait,0
DH8oOZEMz6w,sp00ns_5150,,0
DH8oOZEMz6w,p3le_84,Vamos ter q vender um rim pra comprar...,0
DH8oOZEMz6w,ultimate_anderson,@nintendoamerica why aren't you making comparison against the OLED version of the switch? Isn't that better than the original? Comparing the Switch 2 to the original Switch is the same as comparing the original Switch to the Switch Lite!,0
DH8oOZEMz6w,jeff_tunek,:fire::fire::fire:,0
DH8oOZEMz6w,mambaf7,DK :fire::fire::fire::fire::fire:,0
DH8oOZEMz6w,_cliffcliff,Im buying it as soon as they release a white version!,0
DH8oOZEMz6w,gpaiola,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,msan092,470 AND STILL NO 4K ???? :face_with_tears_of_joy:,0
DH8oOZEMz6w,ddaniel__lpz,"At that point, only the modding groups that cracked the switch 1 can save us from Nintendo’s greed in the switch 2.",6
DH8oOZEMz6w,diverdaw13,@m_griffiths213 @kt_ciavardone15,0
DH8oOZEMz6w,damuelselgado,Pls tell me there will be success/trophee with the game :loudly_crying_face:,0
DH8oOZEMz6w,gregvfxs,IM HYPED AHAHA :crying_face::clapping_hands:,0
DH8oOZEMz6w,_justin__t_,no Bluetooth?,0
DH8oOZEMz6w,charlesmrturner,Not those prices :skull:,5
DH8oOZEMz6w,mayapixelz,what’s new about it?,0
DH8oOZEMz6w,_reef_ro,:smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,heyira91,I hope Star Wars Outlaws is also available for Switch OLED. :smiling_face_with_smiling_eyes:,0
DH8oOZEMz6w,justageekymama,Preorders???,0
DH8oOZEMz6w,shiv_823,no splatoon 4 yet :loudly_crying_face:,0
DH8oOZEMz6w,na_st0rm,Nintendo fans overhyping everything and then being disappointed. That’s why we shouldn’t listen to leakers,0
DH8oOZEMz6w,rukialvarez,its just a bigger switch,0
DH8oOZEMz6w,ociosan,"Lo mismo de siempre, pa puros refritos",0
DH8oOZEMz6w,robby_flay_in_the_flesh,"Truly want to get a switch 2 as I’ve never owned a switch, but like it just seems like there is so much more you have to buy or be a subscriber to, to even use it :loudly_crying_face::rolling_on_the_floor_laughing:",0
DH8oOZEMz6w,justvibesjoe,So does this mean the Switch OLED will come down in price?,6
DH8oOZEMz6w,heavycrysummoore,Nice,0
DH8oOZEMz6w,aj_2tenn,Let’s go:fire:,0
DH8oOZEMz6w,khaizann.dzy,what’s the point of the camera :wilted_flower:,0
DH8oOZEMz6w,joelsierra2751,$80,0
DH8oOZEMz6w,sad_purple_12,People are going to complain anyway why bother give af :face_with_tears_of_joy:,0
DH8oOZEMz6w,diego_g89,Ill wait for the Oled model,0
